Count,Values,Labels,Misc,CPU-usage,Values-2,Units
0.504580684,0,bpf-output,100881386,100,0,K/sec
0.504580684,0,context-switches,100880900,100,0,K/sec
0.504580684,100.219915,cpu-clock,100880423,100,,
0.504580684,0,cpu-migrations,100879920,100,0,K/sec
0.504580684,0,dummy,100879376,100,0,K/sec
0.504580684,0,emulation-faults,100878857,100,0,K/sec
0.504580684,0,major-faults,100878216,100,0,K/sec
0.504580684,0,minor-faults,100877663,100,0,K/sec
0.504580684,0,page-faults,100877173,100,0,K/sec
0.504580684,100.220391,task-clock,100876617,100,,
0.504580684,8916,L1-dcache-load-misses,24000311,23.79,0,of all L1-dcache hits
0.504580684,230671399,L1-dcache-loads,20799460,20.62,2286.623,M/sec
0.504580684,120397864,L1-dcache-stores,7999164,7.93,1193.492,M/sec
0.504580684,2155,L1-icache-load-misses,7999269,7.93,,
0.504580684,0,LLC-load-misses,7999539,7.93,0,of all LL-cache hits
0.504580684,167,LLC-loads,11998908,11.9,0.002,M/sec
0.504580684,605,LLC-store-misses,7525872,7.46,0.006,M/sec
0.504580684,2333,LLC-stores,6726704,6.67,0.023,M/sec
0.504580684,19057,branch-load-misses,9927618,9.84,0.189,M/sec
0.504580684,150011237,branch-loads,13128037,13.02,1487.046,M/sec
0.504580684,0,dTLB-load-misses,12799330,12.69,0,of all dTLB cache hits
0.504580684,230951104,dTLB-loads,9599555,9.52,2289.395,M/sec
0.504580684,0,dTLB-store-misses,6400190,6.35,0,K/sec
0.504580684,120333370,dTLB-stores,6400469,6.35,1192.853,M/sec
0.504580684,63,iTLB-load-misses,6400015,6.35,1575,of all iTLB cache hits
0.504580684,0,iTLB-loads,6399714,6.35,0,K/sec
0.504580684,0,node-load-misses,9599503,9.52,0,K/sec
0.504580684,0,node-loads,12799787,12.69,0,K/sec
0.504580684,0,node-store-misses,6400465,6.35,0,K/sec
0.504580684,0,node-stores,6399670,6.35,0,K/sec
0.604807906,150305707,branches,10479409,10.4,1491.597,M/sec
0.604807906,17772,branch-misses,14477522,14.37,0.01,of all branches
0.604807906,9977903,bus-cycles,15143235,15.03,99.018,M/sec
0.604807906,319,cache-misses,15808390,15.69,29.619,of all cache refs
0.604807906,958,cache-references,15998875,15.88,0.01,M/sec
0.604807906,259464980,cycles,15999520,15.88,2.575,GHz
0.604807906,746653084,instructions,19999477,19.85,2.86,insn per cycle
0.604807906,259507668,ref-cycles,23999356,23.82,2575.29,M/sec
0.604807906,0,alignment-faults,100770717,100,0,K/sec
0.604807906,0,bpf-output,100770172,100,0,K/sec
0.604807906,1,context-switches,100769758,100,0.01,K/sec
0.604807906,100.214586,cpu-clock,100769395,100,,
0.604807906,0,cpu-migrations,100769054,100,0,K/sec
0.604807906,0,dummy,100768752,100,0,K/sec
0.604807906,0,emulation-faults,100768421,100,0,K/sec
0.604807906,0,major-faults,100767967,100,0,K/sec
